"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","done","","bfs-prev","none","","TokenRing-10-unfolded","pnml","tg,bs,hf","0.230","","","","","","121","1111","144430","144430","4.690","58905","3160","2040","8696","5838","5.01","2918624","","","","","","","","",
"performance","done","","chain-prev","none","","BridgeAndVehicles-V20-P10-N10-unfolded","pnml","tg,bs,hf","0.310","","","","","","68","548","28496","28496","368.370","6732570","562351","9413","30900","50042","368.89","3294476","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","echo-d3r3","pnml","tg,bs,hf","0.030","","","","","","265","206","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","2D8_gradient_5x5_350","pnml","tg,bs,hf","0.010","","","","","","25","144","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","Kanban-100","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","none","","SwimmingPool-2","pnml","tg,bs,hf","0.000","","","","","","9","7","1407","1407","32.210","3408031","62174","6035","4735","35247","32.23","2928200","","","","","","","","",
"statistics","ootime","explore","chain-prev","none","","angiogenesis-50","pnml","tg,bs,hf","0.000","206","14587","16457","18.274","19.476","39","64","","","","","","","","","","","","","","","","","","",
"performance","oomem","alloc","bfs","none","","Philosophers-5000","pnml","tg,bs,hf","42.550","","","","","","25000","25000","","","","","","","","","47.22","3414128","","","","","","","","",
"performance","ootime","regroup","bfs","none","","PolyORB-LF-S06-J04-T06-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","none","","IOTP_c1m1p1d1","pnml","tg,bs,hf","0.000","","","","","","111","45","1980","1980","0.050","204","629","446","568","177","0.06","2894064","","","","","","","","",
"performance","ootime","explore","chain-prev","none","","PolyORB-LF-S02-J04-T06-unfolded","pnml","tg,bs,hf","0.370","","","","","","476","920","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","BridgeAndVehicles-V20-P10-N50-unfolded","pnml","tg,bs,hf","5.970","","","","","","108","2228","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","none","","distributeur-01-unfolded-02","pnml","tg,bs,hf","0.010","","","","","","24","72","360","360","0.010","1024","45","296","826","518","0.02","2892008","","","","","","","","",
"performance","ootime","explore","chain-prev","none","","2D8_gradient_30x30_150","pnml","tg,bs,hf","1.020","","","","","","900","6844","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","chain-prev","none","","Peterson-5","pnml","tg,bs,hf","2.520","4915","3513362","3852541","211.04765","224.46947","834","1242","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","PolyORB-LF-S04-J04-T06-unfolded","pnml","tg,bs,hf","14.710","","","","","","554","2998","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","none","","FMS-5","pnml","tg,bs,hf","0.000","","","","","","22","20","1420","1420","0.200","2895018","432","580","525","543","0.20","2895300","","","","","","","","",
"statistics","ootime","explore","chain-prev","none","","erk-001000","pnml","tg,bs,hf","0.000","17","526","725","6.696","6.919","11","11","","","","","","","","","","","","","","","","","","",
