"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state_vector_length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus"
"performance","error","boostperm","chain-prev","sat-like","40","true","true","neoelection-5.unf.pnml","3090","4674","27162","0","tg,bs,hf","","","","","","","","","","","","10.33","79532","","","","","","",
"statistics","done","","bfs","sat-like","40","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.370","500","500","5348","5348","1.710","5.15377520732011e+47","3178","3200","4402","2800","2.38","2921688","3480","14151","43328","524","1668172","1853362",
"performance","done","","bfs-prev","sat-like","40","true","true","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.030","188","332","11094","11094","53.820","2.9094385723768e+26","110145","1631","1196","1196","53.92","3159148",
"performance","ootime","explore","bfs","sat-like","40","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","4.460","1520","1020","","","","","","","","","1797.34","3043832","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","0.460","1966","356","","","","","","","","","1767.93","3956472","","","","","","",
"statistics","done","","bfs","sat-like","40","true","true","RAS-C-50.pnml","300","200","894","0","tg,bs,hf","0.120","300","200","5014","5014","1.170","4.87175380081244e+28","2669","1788","3116","2636","1.53","2911020","3208","10054","50581","240","1313427","1531311",
"performance","ootime","explore","bfs","sat-like","40","true","true","20-10_phaseVariation.pnml","1202","13457","93395","0","tg,bs,hf","197.020","1202","13457","","","","","","","","","1786.36","4110928","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","40","true","true","railroad-020-pt.pnml","218","506","2968","0","tg,bs,hf","","","","","","","","","","","","0.22","7632","","","","","","",
"statistics","done","","chain","sat-like","40","true","true","raft_04.pnml","88","160","563","88","tg,bs,hf","0.040","88","160","2166","2166","2.140","2965858466581","6613","745","548","548","2.41","2897276","23489","1008549","460066","204","6111897","2002619",
"performance","done","","chain-prev","sat-like","40","true","true","soli0_square5.pnml","50","84","456","0","tg,bs,hf","0.000","50","84","2130","2130","32.570","16098428","81711","912","920","576","32.61","3131164",
"statistics","ootime","explore","chain","sat-like","40","true","true","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1793.87","3939228","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","QCertifProtocol_06-unfold.pnml","270","116","659","0","tg,bs,hf","0.020","270","116","1187","1187","12.850","2271960","375519","1773","2343","11511","13.00","2905172",
"performance","done","","bfs","sat-like","40","true","true","SafeBus-03-unfolded.pnml","57","91","541","0","tg,bs,hf","0.010","57","91","3533","3533","0.690","4650","5117","812","1668","1592","0.70","2890464",
"performance","ootime","explore","chain","sat-like","40","true","true","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1774.58","3939276","","","","","","",
"performance","done","","chain","sat-like","40","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.160","900","6844","64652","64652","231.800","1.00995211163134e+23","59290","581740","526988","451704","234.80","3561948",
"performance","done","","bfs","sat-like","40","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.010","176","134","55287","55287","21.280","11329291100161","16311","718","502","1556","21.31","2973580",
"statistics","ootime","explore","bfs","sat-like","40","true","true","echo-d2r19.pnml","3455","2730","15940","0","tg,bs,hf","129.780","3455","2730","","","","","","","","","1790.26","4003996","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","0.340","834","1242","","","","","","","","","1792.91","3954964","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1795.89","3939880","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","1784.61","3940316","","","","","","",
"performance","done","","chain","sat-like","40","true","true","MAPK-80.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","2430","2430","197.840","5.63490390942042e+18","155462","94570","77050","921930","197.89","3593368",
"performance","ootime","explore","bfs","sat-like","40","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1772.35","3941308","","","","","","",
"performance","done","","chain","sat-like","40","true","true","angiogenesis-01.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","448","448","0.010","110","275","288","462","254","0.02","2817292",
"performance","ootime","explore","bfs","sat-like","40","true","true","sg-4-2-4.pnml","240","272","1088","0","tg,bs,hf","0.020","240","272","","","","","","","","","1790.69","3943760","","","","","","",
"performance","sigsegfault","sendinfo","bfs","sat-like","40","true","true","neoelection-8.unf.pnml","10062","22266","129195","0","tg,bs,hf","","","","","","","","","","","","539.85","561596","","","","","","",
"performance","ootime","regroup","chain-prev","sat-like","40","true","true","shared_memory-pt-200.pnml","40601","80200","320000","0","tg,bs,hf","","","","","","","","","","","","1793.79","4608512","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.170","1600","12324","","","","","","","","","1747.47","4064688","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.600","1019","850","","","","","","","","","1650.95","3952016","","","","","","",
"performance","done","","chain","sat-like","40","true","true","erk-000010.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","242","242","0.090","47047","396","1175","979","4411","0.09","569852",
"performance","error","boostperm","bfs-prev","sat-like","40","true","true","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","105.840","1026","10461","","","","","","","","","1794.08","3258440","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1773.26","3939264","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","40","true","true","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","379.680","168","5408","","","","","","","","","1795.35","3624484","","","","","","",
"performance","error","badmodel","chain-prev","sat-like","40","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.02","92","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.500","830","800","","","","","","","","","1233.89","3878092","","","","","","",
"performance","oomem","mddtable","chain","sat-like","40","true","true","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","0.470","1966","356","","","","","","","","","445.36","3956464","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","lamport_fmea-2.pnml","69","96","402","0","tg,bs,hf","0.010","69","96","1568","1568","0.070","380","888","344","723","409","0.08","2893160",
"performance","done","","chain","sat-like","40","true","true","CircularTrain-012.pnml","24","12","48","0","tg,bs,hf","0.000","24","12","84","84","0.000","195","249","112","148","116","0.01","2640692",
"performance","done","","chain-prev","sat-like","40","true","true","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","55","55","0.000","13","27","68","79","43","0.00","2069268",
"performance","ootime","explore","bfs","sat-like","40","true","true","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.920","1445","1190","","","","","","","","","1789.68","3731700","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.670","1019","850","","","","","","","","","1778.34","3566280","","","","","","",
"statistics","done","","chain-prev","sat-like","40","true","true","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.010","58","81","1308","1308","12.940","134074721","9074","1092","1407","1206","13.37","2954972","31980","1996911","2036374","267","13426862","12549487",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","sg-13-6-13.pnml","2301","2756","11024","0","tg,bs,hf","0.820","2301","2756","","","","","","","","","1788.41","3984228","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","4032","4032","19.980","42734935","11992","2999","2744","4011","19.99","2968820",
"performance","ootime","explore","bfs","sat-like","40","true","true","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","402.990","1681","65641","","","","","","","","","1795.40","4025528","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","1420","1420","0.200","2895018","432","580","525","543","0.21","2888772",
"performance","error","badmodel","bfs-prev","sat-like","40","true","true","parking_4_16.pnml","305","433","1289","","","","","","","","","","","","","","0.00","92","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","480","480","0.020","153","170","176","227","128","0.04","2643096",
"performance","done","","chain","sat-like","40","true","true","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.000","86","56","296","296","0.060","1029","2427","446","614","549","0.06","2813548",
"performance","ootime","explore","bfs","sat-like","40","true","true","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","996.640","664","12050","","","","","","","","","1786.78","3652456","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","8.720","302","3137","","","","","","","","","1762.81","3945216","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","SafeBus-06-unfolded.pnml","144","451","2968","0","tg,bs,hf","0.150","144","451","25617","25617","1275.680","6816756","723331","4424","9651","10073","1276.11","3937396",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V20-P20-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","0.900","78","968","","","","","","","","","1797.23","3416816","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","2D8_gradient_10x10_10.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","28100","28100","23.650","42634215112710","6490","58140","52668","45144","23.71","3017216",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.150","100","440","","","","","","","","","1793.31","3828588","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","angiogenesis-10.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1788.13","3939576","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","9.020","441","8421","1203852","1203852","737.580","24466267459","35043","11880","65811","43873","748.64","3152072",
"statistics","ootime","explore","chain-prev","sat-like","40","true","true","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","25.890","2127","1674","","","","","","","","","1779.16","3966120","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","circadian_clock-100000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1786.36","3941512","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.860","108","2228","","","","","","","","","1795.50","3869564","","","","","","",
"performance","done","","chain","sat-like","40","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.000","192","96","19934","19934","14.150","2.59130027829661e+21","16297","896","1102","928","14.17","2916224",
"performance","done","","bfs","sat-like","40","true","true","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","2820","2820","2.470","2501413200","1437","1505","1365","2048","2.47","2902920",
"performance","done","","chain-prev","sat-like","40","true","true","SwimmingPool-4.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","588","588","95.100","164385221","718489","22570","17550","254887","95.29","2966252",
