"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","closed_system3.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","","","","","","","","","","0.12","173880","366","66279","77742","23.19464","24.96889","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.010","11","11","45","45","0.000","13","27","68","79","43","1","0.01","1774900","17","526","725","6.696","6.919",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","SwimmingPool-8.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","3.84","2991424","17","351","477","6.667","7.016","","","","","","",
"performance","done","","chain","sat-like","","true","true","RAS-R-100.pnml","400","202","1000","0","tg,bs,hf","0.150","400","202","2","2","0.010","2","403","6","6","2","1","0.22","2738680","22","22602","28171","7.401998","7.443084",
"statistics","ootime","noresponse","chain-prev","sat-like","","true","true","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","17","526","725","6.696","6.919","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","hc5k3p3b15.pnml","9153","25110","100440","0","tg,bs,hf","","","","","","","","","","","","","","","23038","684164776","815379615","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","","true","true","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","","0.59","9364","2565","832640","906518","80.73111","89.47212","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","BridgeAndVehicles-V20-P20-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","1.490","68","548","","","","","","","","","","","","3622","5018385","5143012","100.73459","104.52946","","","","","","",
"performance","done","","bfs","sat-like","","true","true","Philosophers-500.pnml","2500","2500","8000","0","tg,bs,hf","19.050","2500","2500","14538","14538","47.410","3.636029179587e+238","16679","16000","22119","14000","1","68.75","3143744","58","269546","350972","11.6766923","11.8820129",
"performance","ootime","noresponse","chain","sat-like","","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","","","","","","","","","","","","","","","56083","1295495528","1316329783","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S06-J04-T08-unfolded.pnml","810","14014","118428","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","256.930","1600","12324","","","","","","","","","","","","2680","32948755","35614414","197.0817432","209.8546478","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","","true","true","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","","0.05","4668","597","60031","70297","31.7942","34.2437","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","galloc_res-3.pnml","33","4791","38652","0","tg,bs,hf","","","","","","","","","","","","","","","43388","673311297","767907128","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_5x5_350.pnml","25","144","288","0","tg,bs,hf","0.020","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","FMS-20.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","502","502","0.170","6029168852784","5747","4555","4245","9983","20","0.18","2893284","27","736","983","5.637","5.834",
"performance","done","","chain-prev","sat-like","","true","true","HouseConstruction-002.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","51","51","0.010","132","194","120","139","86","2","0.02","2807244","32","1041","1252","6.505","6.829",
"performance","done","","bfs","sat-like","","true","true","HouseConstruction-020.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","213","213","2.990","94295630","78416","4080","3091","25748","20","3.02","2924368","32","1041","1252","6.505","6.829",
"performance","done","","bfs-prev","sat-like","","true","true","2D8_gradient_5x5_10.pnml","25","144","288","0","tg,bs,hf","0.020","25","144","2240","2240","0.130","131128140","1540","12240","11088","9504","10","0.16","2893984","235","36030","38877","18.1947","19.0888",
"performance","ootime","noresponse","bfs","sat-like","","true","true","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","","","","","","","","","","","","","","","62031","1305794592","1307137220","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","TokenRing-10-unfolded.pnml","121","1111","4444","0","tg,bs,hf","2.530","121","1111","43138","43138","1.780","58905","3160","2040","8696","5838","1","4.41","2904456","2229","3173632","3615349","188.34786","197.79145",
"performance","ootime","noresponse","bfs","sat-like","","true","true","ARMCacheCoherence.pnml","87","33676","246935","87","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","Kanban-100.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","","true","true","rwmutex-r1000w10.pnml","3020","2020","26040","0","tg,bs,hf","263.000","3020","2020","","","","","","","","","","","","31035","327644880","328328688","47.7841699","47.8869882","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","HouseConstruction-005.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","78","78","0.010","8602","1261","420","361","463","5","0.01","2893244","32","1041","1252","6.505","6.829",
"statistics","done","","chain","sat-like","","true","true","2-10_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.020","14","65","231","231","0.240","7716","3723","4328","4617","17471","12","0.36","2361952","375","71234","76580","29.8244","30.8728","3933","304937","10784","1188","374484",
"performance","ootime","noresponse","chain","sat-like","","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.050","51","84","","","","","","","","","","","","634","109910","130921","47.2919","49.2484","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","289.940","712","4012","","","","","","","","","","","","30477","347017668","356016857","641.9801094","687.5816648","","","","","","",
"performance","done","","bfs","sat-like","","true","true","angiogenesis-01.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","1008","1008","0.050","110","275","288","462","254","1","0.06","2893680","206","14587","16457","18.274","19.476",
"performance","done","","chain","sat-like","","true","true","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","5130","5130","3.970","42734935","11992","2999","2744","4011","5","3.99","2926444","206","14587","16457","18.274","19.476",
"performance","ootime","noresponse","bfs","sat-like","","true","true","2D8_gradient_5x5_300.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","","","","","","","","","","","","206","14587","16457","18.274","19.476","","","","","","",
"statistics","done","","chain","sat-like","","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","29","29","0.010","2","247","6","107","29","1","0.21","2893772","366","66279","77742","23.19464","24.96889","247","404","504","6","6310",
"statistics","done","","chain-prev","sat-like","","true","true","erk-000100.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","1431","1431","94.370","15914114086","26361","61250","58984","14522386","100","94.68","3827164","17","526","725","6.696","6.919","374611","52602696","39833271","44143","34723096",
"performance","ootime","noresponse","bfs","sat-like","","true","true","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","","","","","","","","","","","","","","","8214","106014401","121122800","801.7200879","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-NT-S05-J80-unfolded.pnml","1189","2350","14464","0","tg,bs,hf","80.040","1189","2350","","","","","","","","","","","","13060","55525746","61072341","595.728602","646.161954","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","2.110","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","sg-8-4-8.pnml","896","1056","4224","0","tg,bs,hf","4.250","896","1056","","","","","","","","","","","","528","890040","1061975","65.654631","70.950834","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","45","45","0.000","13","27","68","79","43","1","0.01","1860912","17","526","725","6.696","6.919",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","83.800","302","3137","","","","","","","","","","","","18909","121916909","126498451","445.149675","480.242399","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","","","","97876","933055714","960957326","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","database40UNFOLD.pnml","12920","12800","156800","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","44.040","188","2108","","","","","","","","","","","","14062","72509918","72929531","149.771285","161.431995","","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","","true","true","Vasy2003.pnml","485","776","2809","485","tg,bs,hf","1.190","485","776","","","","","","","","","","","","3363","2204119","2325933","132.57034","157.78672","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","22","22","0.000","8","19","40","50","28","1","0.00","1260888","21","356","437","5.765","6.029",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","50.720","108","2228","","","","","","","","","","","","15262","94357635","95204546","165.797845","172.192724","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V80-P20-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","","","","","","","","","","","","","","","59302","1413159445","1419985500","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","2.340","1536","768","3","3","0.190","2","1544","8","12","3","2","2.99","2870492","48","101397","124722","10.513579","10.548631",
"performance","done","","chain-prev","sat-like","","true","true","RAS-R-3.pnml","12","8","30","0","tg,bs,hf","0.000","12","8","2","2","0.000","2","15","6","6","2","1","0.01","615856","22","583","720","6.3","6.525",
"performance","ootime","noresponse","bfs","sat-like","","true","true","unf-8x8-4stageSEN-50.pnml","168","592","3456","0","tg,bs,hf","2.130","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","done","","bfs","sat-like","","true","true","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.010","32","45","1033","1033","0.050","832","842","436","894","766","1","0.07","2893628","261","25435","29194","30.341","33.072",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","BridgeAndVehicles-V80-P20-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","","","","","","","","","","","","","","","59302","1413159445","1419985500","","","","","","","","",
