"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","HouseConstruction-500.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs-prev","sat-like","5","true","false","rwmutex-r10w10.pnml","50","40","300","0","tg,bs,hf","0.020","50","40","160","160","0.010","1034","432","600","804","20560","1","0.13","2893672","334","57847","65086","41.0872","44.9904","432","8741","1417","159","8141",
"performance","done","","bfs","sat-like","5","true","false","FMS-20.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","1314","1314","0.570","6029168852784","5747","4555","4245","9983","20","0.58","2897332","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","36.940","168","5408","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","chain-prev","sat-like","5","true","false","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","64.550","900","6844","90474","90474","148.240","1.00995211163134e+23","59290","581740","526988","451704","10","214.59","3893032","1820","13356953","14274069","136.233016","143.0314","59290","269423965","4375154","7102","121157688",
"performance","done","","chain-prev","sat-like","5","true","false","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","13056","13056","2.130","2776936","3577","1250","1670","911","1","2.16","2905584","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","dekker-100.pnml","500","10200","80200","0","tg,bs,hf","119.700","500","10200","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.010","140","128","3359","3359","32.660","4717886881","394610","832","1281","1024","1","32.79","3072836","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","30-100_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.000","86","56","570","570","0.050","1029","2427","446","614","549","1","0.08","2893848","","","","","",
"statistics","done","","bfs","sat-like","5","true","false","rwmutex-r10w500.pnml","1030","1020","12060","0","tg,bs,hf","47.850","1030","1020","58770","58770","107.650","1524","229089","24120","34068","1025060","1","156.32","2934544","12321","84621105","89906649","1075.26938","1218.90916","229089","94067402","269518","1138","212564102",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S04-J06-T10-unfolded.pnml","966","5354","36134","0","tg,bs,hf","51.090","966","5354","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","5","true","false","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","","44.24","165460","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","BridgeAndVehicles-V50-P20-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","33.910","168","5408","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","0.460","536","1064","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","5","true","false","eratosthenes-020.pnml","19","27","81","0","tg,bs,hf","","","","","","","","","","","","","0.01","92","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","dekker-15.pnml","75","255","1830","0","tg,bs,hf","0.050","75","255","5670","5670","23.400","278528","174024","2820","3229","738630","1","23.52","2963628","","","","","",
"performance","done","","bfs","sat-like","5","true","false","MAPK-20.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","2092","2092","1.890","88125763956","4507","7255","5980","19605","20","1.90","2924080","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","cs_repetitions-4-unfolded.pnml","117","176","624","0","tg,bs,hf","0.010","117","176","434375","434375","231.750","30948223090688","42093","3322","3981","3856","4","231.80","3827520","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","0.470","536","1064","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.010","11","11","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","HouseConstruction-005.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","247","247","0.100","1187984","3176","970","811","1463","5","0.10","2704560","","","","","",
"performance","done","","chain","sat-like","5","true","false","2D8_gradient_20x20_10.pnml","400","2964","5928","0","tg,bs,hf","0.300","400","2964","33724","33724","29.500","3.23081977575776e+19","26290","251940","228228","195624","10","30.22","3126732","","","","","",
"performance","done","","chain","sat-like","5","true","false","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","49","49","0.000","13","27","68","79","43","1","0.01","1625400","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.490","3806","506","6","6","0.130","2","3874","70","110","6","19","2.82","2967128","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","5","true","false","railroad-010-pt.pnml","118","156","898","0","tg,bs,hf","","","","","","","","","","","","","0.03","4652","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","RAS-C-5.pnml","30","20","84","0","tg,bs,hf","0.000","30","20","154","154","0.000","1200","228","168","278","206","1","0.03","2893576","","","","","",
"performance","done","","chain","sat-like","5","true","false","IBM319.pnml","253","178","526","0","tg,bs,hf","0.010","253","178","1298","1298","0.150","2482","1171","1008","1222","547","1","0.19","2893316","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","Kanban-200.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","SwimmingPool-5.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","1236","1236","48.520","591371001","1634609","34775","26995","487607","100","48.99","3220776","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","parking_8_64.pnml","1185","1697","5073","1185","tg,bs,hf","0.550","1185","1697","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","94.830","4030","4020","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-NT-S10-J60-unfolded.pnml","1234","12920","116879","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","RAS-R-100.pnml","400","202","1000","0","tg,bs,hf","0.010","400","202","65938","65938","15.840","6.46501806116397e+31","1391","2000","2598","1596","1","15.89","3029456","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","BridgeAndVehicles-V50-P20-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","37.970","168","5408","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.170","230","220","5118","5118","0.710","1124","883","4920","6922","205060","1","0.92","2896840","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_50x50_10.pnml","2500","19404","38808","0","tg,bs,hf","7.230","2500","19404","","","","","","","","","","","","","","","","","","","","","","",
"performance","oomem","regroup","chain","sat-like","5","true","false","shared_memory-pt-200.pnml","40601","80200","320000","0","","","","","","","","","","","","","18.86","4641680","","","","","","","","","","","",
"performance","oomem","alloc","chain","sat-like","5","true","false","hc5k3p3b15.pnml","9153","25110","100440","0","tg,bs,hf","71.820","9153","25110","","","","","","","","","","73.89","1234656","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","Philosophers-50.pnml","250","250","800","0","tg,bs,hf","0.010","250","250","1227","1227","0.230","7.17897987691853e+23","1575","1600","2202","1400","1","0.26","2898264","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","Peterson-2.pnml","102","126","384","0","tg,bs,hf","0.010","102","126","12060","12060","1.120","20754","3569","672","868","594","1","1.15","2898496","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","198","198","0.000","3444","123","205","203","140","3","0.01","2860464","","","","","",
"statistics","ootime","noresponse","chain","sat-like","5","true","false","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","2.250","1536","768","","","","","","","","","","","","48","101397","124722","10.513579","10.548631","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","QCertifProtocol_10-unfold.pnml","550","176","1287","0","tg,bs,hf","0.050","550","176","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.760","1445","1190","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","5","true","false","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","","0.08","7792","","","","","","","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","false","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","","0.01","88","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","shared_memory-pt-100.pnml","10301","20100","80000","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","43.240","188","2108","","","","","","","","","","","","14062","72509918","72929531","149.771285","161.431995","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","RAS-R-10.pnml","40","22","100","0","tg,bs,hf","0.000","40","22","652","652","0.020","6144","131","200","258","156","1","0.03","2893716","","","","","",
"statistics","done","","bfs","sat-like","5","true","false","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","19.940","3806","506","6","6","0.130","2","3874","70","110","6","19","21.44","2965624","8964","26305946","27517967","199.748498","220.391986","3874","7578","7692","70","22966",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","philo_dyn-20-unfolded.pnml","540","17220","140780","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","108.250","1026","10461","","","","","","","","","","","","","","","","","","","","","","",
